chain,pqc_fraction,seed,nic_contention_enabled,use_chain_routing,num_blocks,avg_block_size_bytes,avg_txs_per_block,avg_propagation_p50_ms,avg_propagation_p90_ms,avg_propagation_p95_ms,stale_rate,effective_tps,avg_verification_time_ms,max_verification_time_ms,verification_failure_rate,block_time_ms,fee_market_enabled,base_fee_mean,base_fee_final,economic_failure_count,economic_failure_rate,avg_fee_paid,median_fee_paid,vote_tx_fraction_config,vote_tx_count_per_block,vote_overhead_fraction,effective_user_tps,break_even_stale_rate,profit_margin,exit_probability,estimated_validator_exits,remaining_validators_fraction,algo_counts_Ed25519,algo_distribution_Ed25519,base_fee_max,base_fee_min,cost_per_slot_usd,mempool_final_size_bytes,mempool_final_tx_count,mempool_total_accepted,mempool_total_evicted,mempool_total_rejected,reward_per_slot_usd,total_fee_checks,total_tx_generated,verification_failures,vote_overhead_bytes_per_block,vote_overhead_bytes_total,vote_tx_count_total,algo_counts_ML-DSA-44,algo_counts_ML-DSA-65,algo_counts_SLH-DSA-128f,algo_distribution_ML-DSA-44,algo_distribution_ML-DSA-65,algo_distribution_SLH-DSA-128f
solana,0.35,5,True,True,30,3631314.066666667,1158.8333333333333,694.8955253085913,809.9306300193468,835.6308334481726,0.6666666666666666,2897.083333333333,76.0757,349.0349,0.0,400,True,0.5,0.5,15181,0.3068046320810008,0.0,0.0,0.3,15.5,0.0053,2858.33,0.834753,0.168086,0.033513,2,0.96,21049,0.6054652667913131,0.5,0.5,0.00826235,0,0,34765,0,0,0.05,49481,49481,0,19096.0,572880,465,4162,6854,2700,0.11971810729181648,0.19715230835610528,0.07766431756076514
solana,0.4,1,True,True,30,4171151.3333333335,1184.7,866.6795938450847,975.8958565199032,1000.6249928813836,0.7333333333333333,2961.75,79.3826,364.6917,0.0,400,True,0.5,0.5,14565,0.2934066598174896,0.0,0.0,0.3,15.5,0.0046,2923.0,0.834753,0.10142,0.116254,8,0.84,19779,0.5565121971807209,0.5,0.5,0.00826235,0,0,35541,0,0,0.05,49641,49641,0,19096.0,572880,465,4729,7808,3225,0.13305759545313864,0.2196899355673729,0.09074027179876762
solana,0.4,2,True,True,30,4138048.8666666667,1170.2666666666667,941.4212766783734,1059.3926500039934,1084.8469146375721,0.8333333333333334,2925.6666666666665,97.7384,344.4196,0.0,400,True,0.5,0.5,14798,0.2993062438057483,0.0,0.0,0.3,15.5,0.0046,2886.92,0.834753,0.00142,0.492902,28,0.44,19442,0.5537769169420075,0.5,0.5,0.00826235,0,0,35108,0,0,0.05,49441,49441,0,19096.0,572880,465,4677,7800,3189,0.13321750028483537,0.22217158482397176,0.09083399794918537
solana,0.4,3,True,True,30,4113493.7333333334,1173.3333333333333,621.3769332681561,707.7020911004583,734.1496483636074,0.7,2933.333333333333,86.7593,331.1094,0.0,400,True,0.5,0.5,14725,0.2977153255155681,0.0,0.0,0.3,15.5,0.0046,2894.58,0.834753,0.134753,0.063265,5,0.9,19502,0.554034090909091,0.5,0.5,0.00826235,0,0,35200,0,0,0.05,49460,49460,0,19096.0,572880,465,4706,7878,3114,0.13369318181818182,0.2238068181818182,0.0884659090909091
solana,0.4,4,True,True,30,4080213.433333333,1165.6666666666667,1010.3141958179818,1106.5956705130718,1134.5384593668039,0.8,2914.166666666667,82.1522,377.0694,0.0,400,True,0.5,0.5,14825,0.3005270626393675,0.0,0.0,0.3,15.5,0.0047,2875.42,0.834753,0.034753,0.332908,20,0.6,19483,0.5571346868744639,0.5,0.5,0.00826235,0,0,34970,0,0,0.05,49330,49330,0,19096.0,572880,465,4695,7665,3127,0.134257935373177,0.2191878753217043,0.08941950243065484
solana,0.4,5,True,True,30,4164509.7666666666,1168.5333333333333,795.6939394147037,912.7918658260653,943.3008970546238,0.9333333333333333,2921.333333333333,88.4834,366.1816,0.0,400,True,0.5,0.5,14890,0.300923586831309,0.0,0.0,0.3,15.5,0.0046,2882.58,0.834753,-0.09858,0.877783,44,0.12,19288,0.5502053856686444,0.5,0.5,0.00826235,0,0,35056,0,0,0.05,49481,49481,0,19096.0,572880,465,4669,7887,3212,0.13318690095846644,0.22498288452761298,0.09162482884527613
solana,0.45,1,True,True,30,4661102.733333333,1195.3666666666666,601.3539223522458,705.4584484305143,737.4566130037286,0.8333333333333334,2988.4166666666665,88.5889,361.3293,0.0,400,True,0.5,0.5,14245,0.28696037549606174,0.0,0.0,0.3,15.5,0.0041,2949.67,0.834753,0.00142,0.492902,28,0.44,17987,0.5015755277320766,0.5,0.5,0.00826235,0,0,35861,0,0,0.05,49641,49641,0,19096.0,572880,465,5363,8894,3617,0.14954965003764537,0.24801316193078832,0.1008616602994897
solana,0.45,2,True,True,30,4604306.6,1181.6,1133.5669300999168,1244.6877910516218,1275.5369280138284,0.8666666666666667,2954.0,109.4904,341.3274,0.0,400,True,0.5,0.5,14458,0.2924293602475678,0.0,0.0,0.3,15.5,0.0041,2915.25,0.834753,-0.031914,0.654363,35,0.3,17804,0.5022568269013766,0.5,0.5,0.00826235,0,0,35448,0,0,0.05,49441,49441,0,19096.0,572880,465,5320,8744,3580,0.1500789889415482,0.24667118032046942,0.10099300383660573
solana,0.45,3,True,True,30,4563679.4,1184.4,615.454740616171,721.0176174805032,749.9884690936723,0.8333333333333334,2961.0,96.2314,343.5536,0.0,400,True,0.5,0.5,14393,0.2910028305701577,0.0,0.0,0.3,15.5,0.0042,2922.25,0.834753,0.00142,0.492902,28,0.44,17930,0.5046155578070471,0.5,0.5,0.00826235,0,0,35532,0,0,0.05,49460,49460,0,19096.0,572880,465,5335,8772,3495,0.1501463469548576,0.2468760553866937,0.09836203985140156
solana,0.45,4,True,True,30,4514964.066666666,1179.1,1033.5768678090806,1105.9617359140816,1130.1506573314139,0.7,2947.75,89.4338,372.2557,0.0,400,True,0.5,0.5,14422,0.29235759172917086,0.0,0.0,0.3,15.5,0.0042,2909.0,0.834753,0.134753,0.063265,5,0.9,18003,0.5089475023322874,0.5,0.5,0.00826235,0,0,35373,0,0,0.05,49330,49330,0,19096.0,572880,465,5285,8614,3471,0.14940774036694654,0.24351906821587085,0.09812568908489526
solana,0.45,5,True,True,30,4606500.666666667,1184.0,943.7005413874504,1067.2928668966497,1095.5718548028126,1.0,2960.0,97.2851,364.4464,0.0,400,True,0.5,0.5,14426,0.29154625007578666,0.0,0.0,0.3,15.5,0.0041,2921.25,0.834753,-0.165247,0.964598,48,0.04,17842,0.5023085585585586,0.5,0.5,0.00826235,0,0,35520,0,0,0.05,49481,49481,0,19096.0,572880,465,5284,8830,3564,0.14876126126126127,0.24859234234234234,0.10033783783783784
solana,0.5,1,True,True,30,5136276.2,1209.9666666666667,602.5727479482896,694.6469035460174,724.491100401911,0.8666666666666667,3024.916666666667,97.7089,354.6969,0.0,400,True,0.5,0.5,13807,0.27813702383110733,0.0,0.0,0.3,15.5,0.0037,2986.17,0.834753,-0.031914,0.654363,35,0.3,16475,0.45386925259649025,0.5,0.5,0.00826235,0,0,36299,0,0,0.05,49641,49641,0,19096.0,572880,465,5875,9926,4023,0.1618501887104328,0.2734510592578308,0.11082949943524616
solana,0.5,2,True,True,30,5089959.5,1195.2666666666667,1365.270082089142,1487.8161173835074,1518.2860876362747,0.9,2988.1666666666665,120.2596,348.0939,0.0,400,True,0.5,0.5,14048,0.2841366477215267,0.0,0.0,0.3,15.5,0.0038,2949.42,0.834753,-0.065247,0.786665,40,0.2,16210,0.45206090691059175,0.5,0.5,0.00826235,0,0,35858,0,0,0.05,49441,49441,0,19096.0,572880,465,5849,9807,3992,0.16311562273411792,0.2734954542919293,0.11132801606336104
solana,0.5,3,True,True,30,5049696.3,1198.4666666666667,1138.222913761624,1239.8808794829486,1267.305365345709,0.8333333333333334,2996.166666666667,107.8967,354.8548,0.0,400,True,0.5,0.5,13971,0.2824706833805095,0.0,0.0,0.3,15.5,0.0038,2957.42,0.834753,0.00142,0.492902,28,0.44,16359,0.4549980530678089,0.5,0.5,0.00826235,0,0,35954,0,0,0.05,49460,49460,0,19096.0,572880,465,5931,9743,3921,0.16496078322300717,0.27098514768871335,0.1090560160204706
solana,0.5,4,True,True,30,4990721.166666667,1190.7666666666667,934.9417817865233,1036.0613143639778,1067.9081026293911,0.8666666666666667,2976.9166666666665,98.7308,356.7326,0.0,400,True,0.5,0.5,14072,0.28526251773768496,0.0,0.0,0.3,15.5,0.0038,2938.17,0.834753,-0.031914,0.654363,35,0.3,16331,0.45715645382526665,0.5,0.5,0.00826235,0,0,35723,0,0,0.05,49330,49330,0,19096.0,572880,465,5877,9655,3860,0.16451585813061612,0.27027405313103603,0.1080536349130812
solana,0.5,5,True,True,30,5071865.066666666,1195.4333333333334,1161.3855122211944,1274.647672487766,1307.9603916678616,0.9333333333333333,2988.5833333333335,107.7054,367.8608,0.0,400,True,0.5,0.5,14083,0.2846142963965967,0.0,0.0,0.3,15.5,0.0038,2949.83,0.834753,-0.09858,0.877783,44,0.12,16278,0.4538939854446086,0.5,0.5,0.00826235,0,0,35863,0,0,0.05,49481,49481,0,19096.0,572880,465,5876,9732,3977,0.16384574631235535,0.2713660318434041,0.11089423639963193
solana,0.55,1,True,True,30,5597230.2,1221.7666666666667,846.9983862885113,955.207931421186,980.6141098229481,0.9,3054.4166666666665,106.9178,360.9228,0.0,400,True,0.5,0.5,13453,0.2710058218005278,0.0,0.0,0.3,15.5,0.0034,3015.67,0.834753,-0.065247,0.786665,40,0.2,14878,0.4059149319291736,0.5,0.5,0.00826235,0,0,36653,0,0,0.05,49641,49641,0,19096.0,572880,465,6503,10862,4410,0.17742067497885575,0.2963468201784301,0.1203175729135405
solana,0.55,2,True,True,30,5513983.9,1209.0333333333333,1270.2307217205841,1369.440944507822,1405.4019525330507,0.8666666666666667,3022.583333333333,130.2084,352.8414,0.0,400,True,0.5,0.5,13635,0.2757832568111486,0.0,0.0,0.3,15.5,0.0035,2983.83,0.834753,-0.031914,0.654363,35,0.3,14709,0.40553058917592566,0.5,0.5,0.00826235,0,0,36271,0,0,0.05,49441,49441,0,19096.0,572880,465,6516,10741,4305,0.17964765239447492,0.29613189600507295,0.11868986242452648
solana,0.55,3,True,True,30,5536126.066666666,1211.7666666666667,860.45117681439,968.3863353054536,1016.8235671442549,0.9,3029.4166666666665,118.2902,363.8516,0.0,400,True,0.5,0.5,13572,0.2744035584310554,0.0,0.0,0.3,15.5,0.0034,2990.67,0.834753,-0.065247,0.786665,40,0.2,14794,0.40695403405496106,0.5,0.5,0.00826235,0,0,36353,0,0,0.05,49460,49460,0,19096.0,572880,465,6439,10770,4350,0.17712430886034164,0.29626165653453634,0.11966000055016092
solana,0.55,4,True,True,30,5497241.8,1204.8666666666666,1106.964566535593,1202.3813846198902,1230.2335327633757,0.8333333333333334,3012.1666666666665,110.4243,368.1884,0.0,400,True,0.5,0.5,13649,0.27668761402797487,0.0,0.0,0.3,15.5,0.0035,2973.42,0.834753,0.00142,0.492902,28,0.44,14777,0.40881425330603666,0.5,0.5,0.00826235,0,0,36146,0,0,0.05,49330,49330,0,19096.0,572880,465,6490,10532,4347,0.17954960438222764,0.29137387262767667,0.12026226968405909
solana,0.55,5,True,True,30,5531057.633333334,1208.1333333333334,971.5788666581157,1075.7002753767558,1105.8061394532174,0.8666666666666667,3020.3333333333335,117.041,366.9839,0.0,400,True,0.5,0.5,13702,0.2769143711727734,0.0,0.0,0.3,15.5,0.0035,2981.58,0.834753,-0.031914,0.654363,35,0.3,14687,0.4052256925284185,0.5,0.5,0.00826235,0,0,36244,0,0,0.05,49481,49481,0,19096.0,572880,465,6476,10735,4346,0.17867785012691756,0.2961869550822205,0.11990950226244344
solana,0.6,1,True,True,30,5999833.4,1227.9333333333334,697.3371095167788,823.7607176699693,856.5267541297801,1.0,3069.8333333333335,113.0674,363.4724,0.0,400,True,0.5,0.5,13091,0.26371346266191253,0.0,0.0,0.3,15.5,0.0032,3031.08,0.834753,-0.165247,0.964598,48,0.04,13301,0.3610673760790488,0.5,0.5,0.00826235,738062,177,37015,0,0,0.05,49641,49641,0,19096.0,572880,465,7033,11780,4724,0.19091698789293665,0.3197784896031272,0.12823714642488734
solana,0.6,2,True,True,30,5990727.6,1219.1,974.2146658227892,1089.4593384469329,1132.6714623330622,0.9333333333333333,3047.75,142.2373,369.3575,0.0,400,True,0.5,0.5,13333,0.2696749661212354,0.0,0.0,0.3,15.5,0.0032,3009.0,0.834753,-0.09858,0.877783,44,0.12,13123,0.3588166133486452,0.5,0.5,0.00826235,0,0,36573,0,0,0.05,49441,49441,0,19096.0,572880,465,7106,11588,4756,0.19429633882919092,0.31684576053372704,0.13004128728843684
solana,0.6,3,True,True,30,5999848.133333334,1219.4,756.014315096582,850.530623853528,888.2609043043849,0.7333333333333333,3048.5,127.5841,368.7555,0.0,400,True,0.5,0.5,13210,0.2670845127375657,0.0,0.0,0.3,15.5,0.0032,3009.75,0.834753,0.10142,0.116254,8,0.84,13095,0.3579629325897983,0.5,0.5,0.00826235,472606,133,36715,0,0,0.05,49460,49460,0,19096.0,572880,465,6961,11782,4744,0.1902848395385709,0.3220709638620086,0.1296812640096222
solana,0.6,4,True,True,30,5937036.9,1218.3666666666666,1031.3269066877365,1133.2699968449842,1160.9766792502471,0.8666666666666667,3045.9166666666665,118.8074,372.9274,0.0,400,True,0.5,0.5,13244,0.2684775998378269,0.0,0.0,0.3,15.5,0.0032,3007.17,0.834753,-0.031914,0.654363,35,0.3,13206,0.3613033843123307,0.5,0.5,0.00826235,0,0,36551,0,0,0.05,49330,49330,0,19096.0,572880,465,7125,11551,4669,0.19493310716533063,0.3160241853848048,0.12773932313753386
solana,0.6,5,True,True,30,5999832.433333334,1216.9333333333334,978.3245079602317,1102.5661858750377,1141.7444775358563,1.0,3042.3333333333335,126.5501,374.615,0.0,400,True,0.5,0.5,13386,0.27052808148582286,0.0,0.0,0.3,15.5,0.0032,3003.58,0.834753,-0.165247,0.964598,48,0.04,12931,0.35419634052810345,0.5,0.5,0.00826235,17992,52,36560,0,0,0.05,49481,49481,0,19096.0,572880,465,7140,11707,4730,0.19557357291552535,0.32066944231401334,0.12956064424235783
solana,0.65,1,True,True,30,5999819.933333334,1135.4,977.891151495179,1076.1797910896403,1114.7176112261056,0.9333333333333333,2838.5,113.1867,366.8902,0.0,400,True,0.5,0.5,12706,0.25595777683769466,0.0,0.0,0.3,15.5,0.0032,2799.75,0.834753,-0.09858,0.877783,44,0.12,10289,0.30206681932945806,0.5,0.5,0.00826235,15343425,3338,37400,0,0,0.05,49641,49641,0,19096.0,572880,465,7148,11908,4717,0.20985262168985966,0.3495977922611708,0.13848276671951149
solana,0.65,2,True,True,30,5999847.333333333,1129.4666666666667,1189.4317696284445,1298.634610786948,1335.210853442997,0.8666666666666667,2823.666666666667,142.258,365.1739,0.0,400,True,0.5,0.5,12865,0.2602091381646811,0.0,0.0,0.3,15.5,0.0032,2784.92,0.834753,-0.031914,0.654363,35,0.3,10286,0.3035651044740881,0.5,0.5,0.00826235,14178584,3157,37041,0,0,0.05,49441,49441,0,19096.0,572880,465,7121,11682,4795,0.21015818675481052,0.34476449061503955,0.14151221815606185
solana,0.65,3,True,True,30,5999841.166666667,1130.4333333333334,977.3773910866365,1082.7853077666607,1112.5097480767183,0.8666666666666667,2826.0833333333335,126.4727,368.608,0.0,400,True,0.5,0.5,12884,0.2604933279417711,0.0,0.0,0.3,15.5,0.0032,2787.33,0.834753,-0.031914,0.654363,35,0.3,10125,0.2985580750744552,0.5,0.5,0.00826235,14039220,3128,37041,0,0,0.05,49460,49460,0,19096.0,572880,465,7118,11959,4711,0.20989001267950344,0.3526376315867072,0.13891428065933417
solana,0.65,4,True,True,30,5999816.566666666,1130.9333333333334,1093.725239090352,1183.1122304065293,1209.3361633394475,0.8333333333333334,2827.3333333333335,121.1361,375.3715,0.0,400,True,0.5,0.5,12956,0.26263936752483275,0.0,0.0,0.3,15.5,0.0032,2788.58,0.834753,0.00142,0.492902,28,0.44,10346,0.3049398726715397,0.5,0.5,0.00826235,13082247,2911,36839,0,0,0.05,49330,49330,0,19096.0,572880,465,7062,11727,4793,0.20814666352275407,0.3456437161046923,0.14126974770101391
solana,0.65,5,True,True,30,5999835.633333334,1137.9333333333334,1111.9618903656406,1230.0282082085496,1274.4744281752573,0.9666666666666667,2844.8333333333335,126.7652,371.3872,0.0,400,True,0.5,0.5,12967,0.26206018471736625,0.0,0.0,0.3,15.5,0.0032,2806.08,0.834753,-0.131914,0.933284,47,0.06,10404,0.30476302068076633,0.5,0.5,0.00826235,13048144,2841,36979,0,0,0.05,49481,49481,0,19096.0,572880,465,7165,11835,4734,0.20988341437694066,0.3466811178159236,0.13867244712636945
solana,0.7,1,True,True,30,5999839.033333333,1058.1666666666667,1056.6769354043843,1151.4105409465044,1182.7412680083676,0.9,2645.416666666667,113.5716,368.4421,0.0,400,True,0.5,0.5,12261,0.24699341270320904,0.0,0.0,0.3,15.5,0.0032,2606.67,0.834753,-0.065247,0.786665,40,0.2,8039,0.2532367301937313,0.5,0.5,0.00826235,30670137,6100,37845,0,0,0.05,49641,49641,0,19096.0,572880,465,7064,11839,4803,0.22252323200504015,0.3729406205701685,0.15129941723106
solana,0.7,2,True,True,30,5999829.366666666,1062.9333333333334,1641.3816562276852,1752.2508530851348,1781.3664786720153,0.8666666666666667,2657.3333333333335,142.1023,361.4451,0.0,400,True,0.5,0.5,12577,0.25438401326834004,0.0,0.0,0.3,15.5,0.0032,2618.58,0.834753,-0.031914,0.654363,35,0.3,8131,0.2549862017059709,0.5,0.5,0.00826235,27100163,5441,37329,0,0,0.05,49441,49441,0,19096.0,572880,465,7168,11799,4790,0.22478675363773207,0.3700137982940291,0.15021324636226793
solana,0.7,3,True,True,30,5999833.433333334,1057.2666666666667,1034.1899198812437,1123.0470493645562,1155.0176768528531,0.8666666666666667,2643.1666666666665,127.2308,370.8019,0.0,400,True,0.5,0.5,12534,0.25341690254751315,0.0,0.0,0.3,15.5,0.0032,2604.42,0.834753,-0.031914,0.654363,35,0.3,7976,0.2514660445173088,0.5,0.5,0.00826235,28638867,5673,37391,0,0,0.05,49460,49460,0,19096.0,572880,465,7040,11917,4785,0.22195598713664166,0.37571725833911346,0.15086071000693613
solana,0.7,4,True,True,30,5999866.3,1063.2,1032.9689310953463,1145.4325457966054,1184.7960089738867,0.9333333333333333,2658.0,120.3023,369.8862,0.0,400,True,0.5,0.5,12549,0.2543888100547334,0.0,0.0,0.3,15.5,0.0032,2619.25,0.834753,-0.09858,0.877783,44,0.12,8110,0.2542638575369952,0.5,0.5,0.00826235,26961667,5350,37246,0,0,0.05,49330,49330,0,19096.0,572880,465,7205,11799,4782,0.2258903937797843,0.369920993227991,0.14992475545522949
solana,0.7,5,True,True,30,5999812.133333334,1053.8333333333333,743.5361472242075,852.287175966012,887.4883150777665,0.8333333333333334,2634.583333333333,127.7812,370.8834,0.0,400,True,0.5,0.5,12653,0.2557143145853964,0.0,0.0,0.3,15.5,0.0032,2595.83,0.834753,0.00142,0.492902,28,0.44,7898,0.24981812430808162,0.5,0.5,0.00826235,28291222,5678,37293,0,0,0.05,49481,49481,0,19096.0,572880,465,7049,11868,4800,0.2229637830143919,0.3753914281195635,0.15182666455796298
solana,0.75,1,True,True,30,5999814.133333334,993.3,920.5722979303239,1029.6939430578502,1065.8124087497124,1.0,2483.25,113.3344,372.2479,0.0,400,True,0.5,0.5,11978,0.2412924800064463,0.0,0.0,0.3,15.5,0.0032,2444.5,0.834753,-0.165247,0.964598,48,0.04,5989,0.20097989865431726,0.5,0.5,0.00826235,45142809,8329,38128,0,0,0.05,49641,49641,0,19096.0,572880,465,7053,11944,4813,0.2366857948253297,0.4008188194234706,0.16151548709688243
solana,0.75,2,True,True,30,5999846.0,1002.7333333333333,1309.918424755396,1418.6102462670578,1453.055618448275,0.8,2506.8333333333335,140.9838,365.2285,0.0,400,True,0.5,0.5,12192,0.24659695394510628,0.0,0.0,0.3,15.5,0.0032,2468.08,0.834753,0.034753,0.332908,20,0.6,6262,0.20816435077454956,0.5,0.5,0.00826235,41492001,7632,37714,0,0,0.05,49441,49441,0,19096.0,572880,465,7220,11778,4822,0.24001063759058575,0.3915298184961106,0.16029519313875407
solana,0.75,3,True,True,30,5999829.666666667,1005.2333333333333,847.6863553127166,952.66643400214,985.7946575729327,0.9,2513.0833333333335,127.0262,368.6818,0.0,400,True,0.5,0.5,12093,0.24450060655074807,0.0,0.0,0.3,15.5,0.0032,2474.33,0.834753,-0.065247,0.786665,40,0.2,6241,0.206950293464204,0.5,0.5,0.00826235,41739062,7675,37832,0,0,0.05,49460,49460,0,19096.0,572880,465,7135,12014,4767,0.23659515203766954,0.39838180190337236,0.15807275259475412
solana,0.75,4,True,True,30,5999847.666666667,1000.1333333333333,893.3597661004013,977.455856778437,1008.0187556845882,0.8,2500.3333333333335,120.361,366.7704,0.0,400,True,0.5,0.5,12276,0.2488546523413744,0.0,0.0,0.3,15.5,0.0032,2461.58,0.834753,0.034753,0.332908,20,0.6,6186,0.20617251033195574,0.5,0.5,0.00826235,40431329,7515,37519,0,0,0.05,49330,49330,0,19096.0,572880,465,7118,11888,4812,0.23723503532862286,0.3962138381549127,0.16037861618450874
solana,0.75,5,True,True,30,5999839.866666666,1005.2,1026.6774536710464,1135.7653201881408,1168.3402788353897,0.9,2513.0,126.1422,371.4618,0.0,400,True,0.5,0.5,12226,0.24708473959701704,0.0,0.0,0.3,15.5,0.0032,2474.25,0.834753,-0.065247,0.786665,40,0.2,6209,0.20589600742804084,0.5,0.5,0.00826235,41577983,7564,37720,0,0,0.05,49481,49481,0,19096.0,572880,465,7185,12002,4760,0.23826104257859132,0.397997081841093,0.15784586815227483
solana,0.8,1,True,True,30,5999843.833333333,950.3666666666667,750.658863759127,846.3097955570761,879.831720488719,0.9666666666666667,2375.9166666666665,113.281,361.0706,0.0,400,True,0.5042311993940467,0.5547327779199747,11608,0.23383896375979532,0.0,0.0,0.3,15.5,0.0032,2337.17,0.834753,-0.131914,0.933284,47,0.06,4631,0.16242853635438953,0.5422082410005338,0.5,0.00826235,58539603,9987,38498,0,0,0.05,49641,49641,0,19096.0,572880,465,7106,11947,4827,0.24923713654379012,0.4190312510960682,0.16930307600575217
solana,0.8,2,True,True,30,5999844.133333334,957.8333333333334,1354.9951840359454,1469.6919222622564,1500.670231120215,0.8666666666666667,2394.5833333333335,141.2021,364.4827,0.0,400,True,0.500963602888141,0.5215611154638481,11844,0.23955826136202746,0.0,0.0,0.3,15.5,0.0032,2355.83,0.834753,-0.031914,0.654363,35,0.3,4765,0.16582564816425963,0.5142635922058064,0.5,0.00826235,53868728,9327,38062,0,0,0.05,49441,49441,0,19096.0,572880,465,7197,11980,4793,0.2504611101444232,0.41691317208978595,0.16680006960153124
solana,0.8,3,True,True,30,5999832.433333334,960.9,868.5185623232296,978.6248816592677,1008.9574317062412,0.9,2402.25,125.4676,363.575,0.0,400,True,0.5009293714980573,0.5222737608051646,11816,0.23890012131014962,0.0,0.0,0.3,15.5,0.0032,2363.5,0.834753,-0.065247,0.786665,40,0.2,4759,0.16508828528809796,0.5145283315386062,0.5,0.00826235,54321439,9282,38109,0,0,0.05,49460,49460,0,19096.0,572880,465,7107,12225,4736,0.2465397023623686,0.42408159017587677,0.16429042217365664
solana,0.8,4,True,True,30,5999853.533333333,952.5,1033.3667335361301,1138.38965242286,1174.8133753596567,0.9,2381.25,121.1325,373.6177,0.0,400,True,0.5009426548931099,0.522231342898858,11872,0.24066490979120211,0.0,0.0,0.3,15.5,0.0032,2342.5,0.834753,-0.065247,0.786665,40,0.2,4725,0.16535433070866143,0.5143263582370448,0.5,0.00826235,54487124,9348,37923,0,0,0.05,49330,49330,0,19096.0,572880,465,7081,11934,4835,0.2478040244969379,0.41763779527559053,0.16920384951881015
solana,0.8,5,True,True,30,5999849.433333334,955.8333333333334,1121.383524835215,1233.9398853211667,1271.3860750341019,0.9,2389.5833333333335,126.2697,384.8956,0.0,400,True,0.5013703218435547,0.5267112244963937,11965,0.24180998767203574,0.0,0.0,0.3,15.5,0.0032,2350.83,0.834753,-0.065247,0.786665,40,0.2,4525,0.15780296425457715,0.5187007785705358,0.5,0.00826235,54525623,9306,37981,0,0,0.05,49481,49481,0,19096.0,572880,465,7326,12091,4733,0.25548387096774194,0.4216564952048823,0.1650566695727986
solana,0.85,1,True,True,30,5999797.5,911.7333333333333,1018.0584998439822,1124.4819950043936,1161.4081842064188,0.9666666666666667,2279.3333333333335,113.4507,365.3568,0.0,400,True,0.5246458526560098,0.7029854240729122,11242,0.22646602606716223,0.0,0.0,0.3,15.5,0.0032,2240.58,0.834753,-0.131914,0.933284,47,0.06,3322,0.1214536414156186,0.6693422536254066,0.5,0.00826235,72781296,11512,38864,0,0,0.05,49641,49641,0,19096.0,572880,465,7235,11983,4812,0.26451447791751975,0.4381032465633226,0.17592863410353904
solana,0.85,2,True,True,30,5999802.766666667,911.7,1167.8265980034334,1289.4506305094556,1328.475531402207,0.9,2279.25,143.0764,367.193,0.0,400,True,0.5172622802054642,0.655952357739712,11472,0.23203414170425354,0.0,0.0,0.3,15.5,0.0032,2240.5,0.834753,-0.065247,0.786665,40,0.2,3434,0.12555299623414135,0.6283805020355059,0.5,0.00826235,69433489,11083,38434,0,0,0.05,49441,49441,0,19096.0,572880,465,7233,11823,4861,0.2644510255566524,0.4322693868597126,0.17772659134949362
solana,0.85,3,True,True,30,5999805.6,917.7333333333333,830.000066535952,939.2297444287395,974.0238625777599,0.9333333333333333,2294.3333333333335,126.1154,378.25,0.0,400,True,0.5151309435315855,0.643413770132595,11387,0.23022644561261627,0.0,0.0,0.3,15.5,0.0032,2255.58,0.834753,-0.09858,0.877783,44,0.12,3401,0.123528984454453,0.61687430079767,0.5,0.00826235,68985313,11006,38538,0,0,0.05,49460,49460,0,19096.0,572880,465,7291,12070,4770,0.26481911956995496,0.43839895394450096,0.1732529420310911
solana,0.85,4,True,True,30,5999850.466666667,914.5,1280.5429747678365,1370.7962066485672,1396.8586940254345,0.8666666666666667,2286.25,120.0509,369.9422,0.0,400,True,0.5128473746996869,0.6297272202088343,11514,0.2334076626799108,0.0,0.0,0.3,15.5,0.0032,2247.5,0.834753,-0.031914,0.654363,35,0.3,3422,0.12473118279569892,0.6045049585267529,0.5,0.00826235,68304131,10846,38281,0,0,0.05,49330,49330,0,19096.0,572880,465,7110,12102,4801,0.25915800984144344,0.44111536358665937,0.1749954437761983
solana,0.85,5,True,True,30,5999781.166666667,911.5333333333333,1083.6005747196814,1208.293295965738,1241.282729252233,0.9666666666666667,2278.833333333333,128.1444,373.7008,0.0,400,True,0.5165205650003821,0.6554440572309116,11480,0.23200824558921607,0.0,0.0,0.3,15.5,0.0032,2240.08,0.834753,-0.131914,0.933284,47,0.06,3443,0.1259050683829445,0.6271435628060491,0.5,0.00826235,70088169,11120,38466,0,0,0.05,49481,49481,0,19096.0,572880,465,7185,11857,4861,0.2627440942002487,0.43359175016455787,0.17775908725224895
solana,0.9,1,True,True,30,5999813.933333334,884.3666666666667,815.5038633376247,917.783620943952,952.1258023058448,0.9,2210.9166666666665,112.5567,364.8764,0.0,400,True,0.563949863487378,0.941402082380562,10874,0.2190527990975202,0.0,0.0,0.3,15.5,0.0032,2172.17,0.834753,-0.065247,0.786665,40,0.2,2312,0.08714334175115902,0.8754980222664928,0.5,0.00826235,85895307,12701,39232,0,0,0.05,49641,49641,0,19096.0,572880,465,7253,12210,4756,0.2733783121631299,0.4602163506841054,0.17926199540160567
